comment,x,y,cluster,z
ACCORDING TO SOMEONE AI IS THE GAMECHANGER & DATA IS THE OIL OF 21st CENTURY THE MORE THE DATA YOU HAVE THE MORE EFFECTIVELY YOU CAN IMPLEMENT AI ON IT,2.100412166782791,-2.706448983662235,1,-0.010980119789158102
"Maybe that's the chip Snowden says to take out, idk but it's true our phone is listening and companies are using it",-0.41594197261545485,0.5142202858852846,0,-0.2413649057713717
"It become convenience to buy something, but it is just only thing
AI can't not understand unknown they did't learn something
And we don't know about way to understand what something equal something",-0.16875529263511235,2.031678034827315,0,-0.3769909868905659
AI also helps control everyone and everything,-2.221218119491828,0.29012483595201494,0,0.29818366688378317
how is walk out shopping less private that walking into a grocery store with 50 cameras and paying for your food with a credit card? it isnt.,-1.4960116751590868,0.6147343328979196,0,0.43530747007486026
mantap. memberi inspirasi untuk berpikir lebih kritis terhadap teknologi,-2.6014002380029555,0.03532220492073077,0,-0.02036120476283233
Black mirror vibes for having social scores,-2.479734399928585,0.12029247334294713,0,0.14828832701555883
What about people (gangsters ) who not only walk but hope and twist there body at the same time but is healthy. Will the AI Still show a perfect health graph?,-0.33941958253338017,-0.9198503082891217,0,0.4484924831252722
Most people will see it as a convenience never see the elephant in the room ,-0.7459992298828263,-1.0113283645958768,0,0.34725676832880953
And algorithms are designed by mathematicians and logic thinkers and implemented through programmers so these people will rule the world.,-0.9392345786349174,-0.07088702922754289,0,0.8766657942724575
"I hope the radiation levels are not poisoning the food , workers and customers especially spending 12 hours a day 6 days a week . With so much technology in that restaurant , I hope they've invested in a Geiger Mueller (GM) detector.",-0.22807534227477919,-1.1097690195794976,0,0.25791803472551683
"I don't understand how people do not see it as an advance towards better human life? :D Predicting illness early means saving money and operations, only benefits from better technology. Of course it will have drawback, bet more benefits for sure.",-0.7828571551697817,1.2120565489031445,0,1.0785326472836287
"When the general public revolts against you, replace them with robots.",-1.8264446592356867,-0.738708865514326,0,0.10375098137977645
"I'm feeling trapped in a giant bubble which makes it harder and harder to escape off of it. I'm suffocating, oh gosh golly I'm dead!",-1.016197067428492,0.8859900675436826,0,0.20697609370928932
"The future is getting sadder and sadder…. Humanity no longer matters, only robots, AI and technology…

 and we are getting more lazy to work hard to get what we want. Now, we just sit our asses down and push a button to get what we want. Sad picture.",1.6210234610997858,2.471123781595334,0,0.10344214472308572
"You forgot that Algorithms have already taken over our ""Economic machine"", hereby exacerbating the entrenched inequalities of an already defective system.",-1.3290998685222795,-0.5060450967969125,0,0.46756807267578576
This is suddenly relevant,-2.366273752435477,0.13049777934265888,0,-0.2043757829267815
The brains a hard drive. They're tapping into personal hard drives and that's frightening. How do you compete with you?,-1.2375802987878874,-0.4883430249453136,0,0.576932321131734
They should analyse the enviroment degradation,-1.927452567883958,-0.5958371657300339,0,0.023464706402463262
Here are a few films to watch which are based on Truth of the Future that has already begun....hope it wakens you up to the Technetronic Era we find ourselves in....it leads to the extinction of humanity if not stopped.,2.3983819625038523,-0.18616452168048614,1,-0.5232409951272137
The whole world is turning into a vending machine,-1.8235690409504797,-0.6716131133702921,0,-0.17179647126750328
"Go outside ppl
Go to Nature.
Worlds gone mad.",-2.1633252508472243,0.44179302146706356,0,-0.5923752097411542
"I struggle , strive , to grasp ""compulsory voluntary compliance"" , complying to conditions anyone under normal circumstances would not accept let alone comply to ,",-1.22083965905304,1.2185156116239608,0,-1.786358581068576
Hell we might as well get with the Jetsons and start making flying cars.,-1.4108892994846678,-0.2054328247890433,0,0.34363239048785504
Did that coffee robot just gave him the fingers?,-1.8369909026804991,-0.5806424842513991,0,-0.14234028358991238
There is nothing wrong with algorithms in our upcoming future with them. Religious ethics should not be regulating them.  predicting the economic trend of supply and demand with free trade and unregulated to what sells and what does not.  All aspects of free consumerism through AI algorithms.,1.0318181669087627,0.5939590286063002,0,0.575381984240931
It is 2022. The internet is now being actively weaponized against humanity using A.I.,-1.410593258194601,-0.32203250177736203,0,-0.19804088646354462
38k thumbs up and 4mil views ??? I call b.s.. every comment is taking about how insane this is!!! Humanity isn't lost,-1.895024987147984,0.26103724599375366,0,-0.09516215076896763
"j walks on empty street going home after working 54 hours a week
“Sorry we can’t give you a loan you were caught j walking at 2 am in an empty street.”",-1.8245762112245163,0.16741782618448642,0,0.5079955382602619
Artficial Intelligence is modeled on a garden of algorithms a mathematical & mechanical lab NOT THE GARDEN OF EDEN THE HUMANOID LAB,-0.6073215903282914,-1.3242965462002616,0,0.18946647108888537
Good info,-2.5808655791061614,0.05177610802573365,0,-0.03262005315273257
"And they worshiped the dragon which gave power unto the beast, and they worshiped the beast, saying, “Who is like unto the beast? Who is able to make war with him?”",1.2403843177137817,-2.1723858038598785,1,-0.1612635717644021
"Knowledge before wisdom.
It was ever thus.",-2.362995148215933,0.2341503516749344,0,0.08490167698099452
"When everything is automatically done by AI, human might be like cattle waiting for to be harvested. Sorry for my bad English",-1.2750655351747993,1.1706245756229545,0,-0.23075109560002338
"I know that the CREATOR is to intervene on behalf of his people, because we know that, if this bizarre evolves, ""we will be her slaves"", well that's whoever surrenders to the beast's system.",1.1721190256375567,0.4792796584004428,1,-0.2849601671218396
Great documentary! But it was a bit silly to see a robot operating a coffee machine. A bit overkill of using expensive technology to do simple tasks.,-1.1140251662778407,1.0003191986914775,0,-0.8729689518870233
"Love  they country by they heart  , not  confuse",-2.345983504220146,0.23396149508772698,0,0.19258330026016524
"Artificial Intelligence (AI) WITHOUT emotions would be the best invention in human history, making life infinitely better for us. HOWEVER, AI WITH emotions (fear, hate, love, lust, envy, etc.) would lead to the end of the human race in short order. AI with emotions would see humans as a threat as we have the power to turn it off. AI without emotions will never see humans as a threat as it won't even care if we switch it off or ask it to do something that could damage it. So PLEASE, continue with AI research but DON'T EVEN TRY to give AI ANY emotions - emotions would be POINTLESS for AI anyway, the only reason to try and give AI emotions would be a vanity point for the researcher to prove they could do it, so DON'T DO IT! AI doesn't need to ""think like a person"", it can just be able to reason and deduce things - humans are emotional ANIMALS that later developed intelligence. So skip the emotional animal side of intelligence in AI. ",13.295083411962665,4.889993762964889,2,-0.9806950212009445
Already becoming a dystopia,-2.5804409960558754,0.05585524401807764,0,-0.01229415923575415
“Just walk out” everything is automated and they still have manual doors...,-2.0021110146433325,0.2804541528909851,0,0.3237566996781686
Organic vs inorganic intelligence,-2.577383651494246,0.08214069436701207,0,-0.04145024803080813
La mejor opcion y seguridad,-2.5982988965356157,0.035123470230959554,0,-0.020176312358808624
Well the car should not hit anyone... and need to have extra crash protection for the passanger,-0.4258721802335062,-0.7653332632686995,0,-0.23206577525500183
"Good project, thanks your share. If tell about Metaverse project, how about Zombie World Z metaverse gamefi bro? This potential, please review it too, i think they will like it. The boss season 10 will open soon .",-1.0417598193583348,0.22656868057477467,0,1.3193302543614172
terrifying ,-2.597034491275249,0.035258828670421016,0,-0.023210658246053645
when you sacrifice your privacy for comfort you are ENSLAVING me.,-2.207857024247597,0.06764319613625137,0,0.5114593011286089
"37:08 - 41:42 When you realize just from a DW documentary that Skynet doesn't even need to conquer humanity, we will just make it our King/God and let it take all our life choices according on fucking algorithms.",-0.6201042395349783,1.6476337864790827,0,0.5567718283534551
"I align my train of thought with the narrative of the  Netflix series the One Hundred. And that is; AI is developed to Assist Humans in solving problems that Humans are incapable of solving. And quickly deduces that Humans are the problem and in order to solve an unsolvable problem. The human population has to be reduced significantly and kills over 98% of the human race. I hate to admit it, but I  think that is a very logical conclusion. But it isn't the correct one. I don't know what is But AI will be the death of Humans as we know them.",9.883179388793774,-1.8571166925623472,2,-0.35902303836397703
"Share button's , its must list all programs !",-2.5101223293635124,0.12790575386005168,0,-0.026074410375118953
Круглый стол «Цифровые технологии обработки больших данных и информационные системы»,-2.600875902632596,0.03528673307299666,0,-0.020326813515501557
Tesla: hold my beer moment .,-2.5856144362343736,0.056173292594428305,0,0.0030929674177886646
Who else is watching this in December 2020 seeing all this happenings.,-2.0057466180797765,0.1826535636588411,0,-0.25322345407963237
China was a far more fascinating beautiful country 100 years ago...when they had beautiful animals healthy garden fresh food...the mountain villagers were vibrant families...it was sad watching the colapse of China...electronics has cursed China...,-0.7507230767202266,-1.2408443486868705,0,0.44378533387586766
"2:32 cue creepy french accordion as it pans to the evil A I. routers lol The great reset is more about everything crashing and being taken over. A.i is a part of it, but more the intentions of the owners and coders. eg, self driving consumer is a small part of the market. the more important part is improving distribution. As Germany is moving to 100% sustainable, I would think that algos and AI are critical for the future.",6.000363507482329,-2.937052864013323,1,-0.6754308885327558
Amazing,-2.598437903857083,0.035383321259872126,0,-0.012397332042906576
Bought a sick ass $20 lego set at that CVS. 35:28 noice,-2.4082240343366723,0.10681956206534765,0,-0.1499366559057804
"If its AI that changes properly spelled words of mine into stoopid misspelled ones, than the future is bleak.",-1.206834005962303,-0.44157157607001957,0,0.30510612141626275
"22:58 ""...maybe trust is better than smart control"" 
Trust but verify.",-2.3105054544233345,0.10715686435156677,0,-0.2466520461727129
️Hashan and Duleeka️ always .,-2.354818728694939,0.1428275556271047,0,0.17048979610862644
"I'm Brazilian, for the GLORY OF GOD, and I know that the ETERNAL will allow the plasma, which is above the owner, to come down here, destroying this technology that they say will replace us",1.6104660956522814,-1.7010757058558523,1,0.4333212865292
"We all know that it's wrong, but we still strive to, the question is not, can we create AI? Rather! it should be WHY??? or SHOULD WE ???, it's like plastic, no one ever thought should we, but we did so blindly and look at the results of it, AI will be the same and be the end game for all!",4.696737187955636,1.9558613579411053,1,2.3355810394439778
"39:58 Very easy solution. Let us choose the actions. For instance if I want the car to kill the people committing an illegal act over the two people in the car, then it should do that if presented the situation. Another example, if a situation where you can kill two old ladies or one child, then I should be able to tell the car that when that opportunity presents itself, do a drift and get double points.",4.837893010821542,-3.337859647093416,1,-0.6298222029192851
I can live without AI . Wall Street and the Banks Too Big To Fail Cannot !!!,-1.1673808526049714,-0.008561425668303058,0,-0.35990599755753416
Surveillance has reduced CRIME.-crossing the road where they don’t want you to,-1.390907692892547,-0.30858221377099965,0,-0.36664211615441417
America needed this on January 6th!,-2.4759842034966355,0.10508037243473646,0,-0.11873956392951335
What continues to amaze me is the ability of US institutions to attract the best talent from all over the world . Most of the researchers shown in this documentary are immigrants. Perhaps other nations should introspect on how to retain talent and grow .,2.622605720080894,-1.5346576967613317,1,-1.359618255963214
"I'd prefer real intelligence, and even those who are creating this are not inteligent I imagine it's all about the money.",-1.0903225942562667,0.029599894413507393,0,0.07526683106237202
"The DW comments are hillarious, everyone is just trying to sound as smart as they can. Some people actually leave a comment about the doc and others are just quoting Dune and Jurassic Park.",0.26981215700796546,-0.39137889121905123,0,-0.582110543818313
Ai  gone be the next cancer ️ like social media,-1.7396988296368987,-0.3702403330111242,0,0.1342882868777341
This is the beginning of the end .Say bye bye to rights and hello to tyranny,0.11672880045577701,-0.48119306657540517,0,-0.9633569319115123
"Have you noticed the complete disregard of how an individual's spirituality is connected to his physical and mental well-being...obviously science cannot measure this but I, personally, would never put complete faith in tech and pharmaceutical corporations to look after me..scary!!",0.42977590788276926,0.43765809718237886,0,-0.33334180587674017
"My theory:
        1. When we die, we don't have any sense of time passing. 
        2.  The existence of matter, time and space is infinitely looped on a cycle due to black holes, big bangs, etc.",-0.03061442073725556,0.4690038376990838,0,0.7272513895902238
"Image being 22, crying over your fear of death yet to scared to go and live.",-1.1209612365048303,0.9772448472484169,0,-0.7708998631904864
"the ai driving decisions should not at all be prdicated on discriminatory factors or making decisions based on valuing different lives. at all. being able to distinguish children/babies or physically disabled people, factors that lead to less predictable behavior essentially. In the trolley question scenario they posit there i think its absurd to consider that the car should be programmed to intentionally crash itself and blatantly endanger the occupants, i can only see this being practical in extreme scenarios such as a brake failure or a very sudden greater threat being avoided so that the car can hopefully save the occupants. we shouldnt be asking ai to make moral deliberations that weigh any life over another. The car should always try to come to a stop first, swerve away from people but not into danger. really what a person is expected to do, just try what makes sense. If it has to run into an obstacle it should be going as slow as possible and try to make the impact as safe for occupants as it can, it definitely shouldnt decide its passenger matters less than the woman crossing the street. thatd be a terrible precedent lmao",14.41739028141535,1.1860963307646473,2,-6.88356931965803
the human form is AI,-1.7192122999807629,-0.5299521186307329,0,-0.06554434332772842
"Mother nature is calling us home, this is a nightmare.. ",-2.1720323341068504,0.18632815260211444,0,-0.31042318637782457
"God from the machine
Deus ex machina, (Latin: “god from the machine”) a person or thing that appears or is introduced into a situation suddenly and unexpectedly and provides an artificial or contrived solution to an apparently insoluble difficulty.",0.34022521984735427,-0.4665902959898249,0,-0.005402054794737285
"How many languages does Ranga speak…German, Chinese, English, and???",-2.312485877783685,0.13854559697204677,0,0.20371502419528525
Atom car = getting a wife that never does the husband  ,-1.8319844136272199,-0.6403844163272614,0,-0.14858359200603544
"Total surveillance, comply or get punished. The 996 principle as a solution to uncontrolled labor hours is not a solution, merely a cruel benchmark. The important question is whether the buying power of the wage received per hour improves with time or not. If not, what we're seeing is modern slavery: although the environment is pretty and admirable the majority of workers do not have funds for what Westerners value - private time, self time, self education time, self reflection time, time off because it's why we work in the first place.",5.629824729472209,-3.1259371901213293,1,1.0610708615790283
"One advantage in Chinese government is that there is no lobbying. It doesn't matter if you are a billionaire, you will not be able to influence the government at all. In fact the government can literally take your wealth by force if they wanted to. Also the government have so much fund they can accomplish anything at a very fast pace.  Their AI technology is lagging right now but t the pace they are going ,in the next 5 years they will probably will be ahead of everybody. Look what they have accomplished.",5.346974581854955,-1.1530195342525442,1,1.4882034875171315
